사건번호,사건명,해양사고종류1,해양사고발생(년도),해양사고발생(월),해양사고발생(일),해양사고발생(시),해양사고발생(분),해양사고발생시간대,계절,해양사고장소(위),해양사고장소(위도),해양사고장소(위분),해양사고장소(위초),해양사고장소(경),해양사고장소(경도),해양사고장소(경분),해양사고장소(경초),해양사고발생지역(대),해양사고발생지역(중),해양사고발생지역(통계용),선박명,선박중요도,선박톤수,톤수범위(통계용),선박용도(통계용),사망합계(선원_여객_기타),실종합계(선원_여객_기타),인명피해합계(사망_실종),부상합계(선원_여객_기타),총합(사망_실종_부상)
MP-2020-1329,어선 아리랑호 기관손상사건,기관손상,2020,11,26,10,0,8-12시,가을,북,N34,12,0,동,E125,51,0,국내,서해영해,서해영해,아리랑호,1,2.21,2~3톤미만,어선,0,0,0,0,0
MP-2020-1327,모터보트 샤크호 기관손상사건,기관손상,2020,11,25,16,29,16-20시,가을,북,N33,14,38,동,E126,37,15,국내,남해영해,남해영해,샤크호,1,1.37,1~2톤미만,수상레저기구,0,0,0,0,0
MP-2020-1326,어선 신흥호 기관손상사건,기관손상,2020,11,25,15,35,12-16시,가을,북,N34,21,0,동,E126,7,0,국내,서해영해,서해영해,신흥호,1,1.2,1~2톤미만,어선,0,0,0,0,0
MP-2020-1323,모터보트 대불호 침수사건,침수,2020,11,25,15,56,12-16시,가을,북,N34,44,56,동,E126,22,0,국내,서해영해,서해영해,대불호,1,1.45,1~2톤미만,수상레저기구,0,0,0,0,0
MP-2020-1322,어선 경룡호 등 2척 화재사건,화재,2020,11,26,4,36,4-8시,가을,북,N34,26,0,동,E126,43,0,국내,서해영해,서해영해,금수호,2,0.78,1톤미만,어선,0,0,0,0,0
MP-2020-1322,어선 경룡호 등 2척 화재사건,화재,2020,11,26,4,36,4-8시,가을,북,N34,26,0,동,E126,43,0,국내,서해영해,서해영해,경룡호,1,0.91,1톤미만,어선,0,0,0,0,0
MP-2020-1321,예인선 신한호 기관손상사건,기관손상,2020,11,25,18,37,16-20시,가을,북,N35,23,42,동,E125,58,10,국내,남해영해,남해영해,신한호,1,27,25~30톤미만,예인선,0,0,0,0,0
MP-2020-1320,낚시어선 희망호/모터보트 몽돌바당호 충돌사건,충돌,2020,11,1,0,18,0-4시,가을,북,N33,33,32,동,E126,24,28,국내,남해영해,남해영해,몽돌바당호,2,2,2~3톤미만,수상레저기구,0,0,0,0,0
MP-2020-1320,낚시어선 희망호/모터보트 몽돌바당호 충돌사건,충돌,2020,11,1,0,18,0-4시,가을,북,N33,33,32,동,E126,24,28,국내,남해영해,남해영해,희망호,1,3.91,3~5톤미만,어선,0,0,0,0,0
MP-2020-1319,어선 성복호 기관손상사건,기관손상,2020,11,24,14,38,12-16시,가을,북,N34,14,11,동,E126,33,36,국내,남해영해,남해영해,성복호,1,1.3,1~2톤미만,어선,0,0,0,0,0
MP-2020-1318,기타선 메리모나크1호 양식장 접촉사건,접촉,2020,11,23,18,48,16-20시,가을,북,N34,12,11,동,E126,47,52,국내,남해영해,남해영해,메리모나크1,1,43,30~50톤미만,수상레저기구,0,0,0,0,0
MP-2020-1317,어선 승리호 기관손상사건,기관손상,2020,11,23,14,19,12-16시,가을,북,N34,24,32,동,E126,40,24,국내,남해영해,남해영해,승리호,1,0.65,1톤미만,어선,0,0,0,0,0
MP-2020-1316,어선 5원창호 기관손상사건,기관손상,2020,11,23,10,54,8-12시,가을,북,N34,42,0,동,E126,26,0,국내,서해영해,서해영해,5원창호,1,16,15~20톤미만,어선,0,0,0,0,0
MP-2020-1314,어선 2017덕은호 선원부상사건,안전사고,2020,11,23,1,0,0-4시,가을,북,N33,25,0,동,E125,40,0,국외,남해공해,남해공해,2017덕은호,1,85,50~100톤미만,어선,0,0,0,1,1
MP-2020-1312,낚시어선 행복호 조타장치손상사건,조타장치손상,2020,11,22,6,7,4-8시,가을,북,N34,8,0,동,E127,46,0,국내,남해영해,남해영해,행복호,1,9.77,5~10톤미만,어선,0,0,0,0,0
MP-2020-1311,모터보트 더블호 기관손상사건,기관손상,2020,11,22,17,10,16-20시,가을,북,N34,33,42,동,E127,38,48,국내,남해영해,남해영해,더블호,1,1.24,1~2톤미만,수상레저기구,0,0,0,0,0
MP-2020-1310,어선 승현호 화재사건,화재,2020,11,23,8,50,8-12시,가을,북,N34,42,2,동,E126,20,55,국내,서해영해,서해영해,승현호,1,4.96,3~5톤미만,어선,0,0,0,0,0
MP-2020-1309,어선 광영호/고무보트 해당호 충돌사건,충돌,2020,11,24,12,17,12-16시,가을,북,N34,29,28,동,E127,9,0,국내,남해영해,남해영해,해당호,2,0.83,1톤미만,수상레저기구,0,0,0,2,2
MP-2020-1309,어선 광영호/고무보트 해당호 충돌사건,충돌,2020,11,24,12,17,12-16시,가을,북,N34,29,28,동,E127,9,0,국내,남해영해,남해영해,광영호,1,7.93,5~10톤미만,어선,0,0,0,0,0
MP-2020-1308,여객선 한일골드스텔라 부두접촉사건,접촉,2020,11,22,17,10,16-20시,가을,북,N33,31,28,동,E126,32,34,국내,남해영해,남해영해,한일골드스텔라,1,21989,"20,000~50,000톤미만",여객선,0,0,0,0,0
MP-2020-1307,모터보트 대도호 침수사건,침수,2020,11,22,7,37,4-8시,가을,북,N33,17,9,동,E126,45,4,국내,개항 및 진입수로,"제주항, 서귀포항",대도호,1,1.7,1~2톤미만,수상레저기구,0,0,0,0,0
MP-2020-1306,모터보트 율로호 기관손상사건,기관손상,2020,11,22,11,18,8-12시,가을,북,N34,37,12,동,E127,35,11,국내,남해영해,남해영해,율로호,1,1.75,1~2톤미만,수상레저기구,0,0,0,0,0
MP-2020-1305,모터보트 태양호 기관손상사건,기관손상,2020,11,21,7,55,4-8시,가을,북,N34,31,9,동,E127,5,16,국내,남해영해,남해영해,태양호,1,1.25,1~2톤미만,수상레저기구,0,0,0,0,0
MP-2020-1304,어선 제2형성호 좌초사건,좌초,2020,11,13,18,46,16-20시,가을,북,N33,13,39,동,E126,14,10,국내,남해영해,남해영해,제2형성호,1,1.19,1~2톤미만,어선,0,0,0,0,0
MP-2020-1302,모터보트 행복호 운항저해사건,운항저해,2020,11,21,16,33,16-20시,가을,북,N34,35,21,동,E127,44,12,국내,남해영해,남해영해,행복호,1,4.13,3~5톤미만,수상레저기구,0,0,0,0,0
MP-2020-1301,어선 한일호 기관손상사건,기관손상,2020,11,21,13,38,12-16시,가을,북,N34,34,54,동,E127,45,12,국내,남해영해,남해영해,한일호,1,2.94,2~3톤미만,어선,0,0,0,0,0
MP-2020-1300,세일링요트 아다지오호 부유물감김사건,부유물감김,2020,11,21,7,40,4-8시,가을,북,N34,42,0,동,E126,14,0,국내,서해영해,서해영해,아다지오호,1,9.09,5~10톤미만,수상레저기구,0,0,0,0,0
MP-2020-1299,낚시어선 마스터1호/모터보트 청해호 충돌사건,충돌,2020,11,21,9,38,8-12시,가을,북,N34,22,0,동,E126,44,25,국내,남해영해,남해영해,청해호,2,1,1~2톤미만,수상레저기구,0,0,0,2,2
MP-2020-1299,낚시어선 마스터1호/모터보트 청해호 충돌사건,충돌,2020,11,21,9,38,8-12시,가을,북,N34,22,0,동,E126,44,25,국내,남해영해,남해영해,마스터1호,1,9.77,5~10톤미만,어선,0,0,0,0,0
MP-2020-1298,"석유제품운반선 제3대양호, 항로표지선 창명1호 등 2척 충돌사건",충돌,2020,9,3,10,37,8-12시,가을,북,N34,43,29,동,E127,42,48,국내,개항 및 진입수로,"여수항, 광양항 및 진입수로",전남705호,3,147,100~500톤미만,기타선,0,0,0,0,0
MP-2020-1298,"석유제품운반선 제3대양호, 항로표지선 창명1호 등 2척 충돌사건",충돌,2020,9,3,10,37,8-12시,가을,북,N34,43,29,동,E127,42,48,국내,개항 및 진입수로,"여수항, 광양항 및 진입수로",창명1호,2,447,100~500톤미만,기타선,0,0,0,0,0
MP-2020-1298,"석유제품운반선 제3대양호, 항로표지선 창명1호 등 2척 충돌사건",충돌,2020,9,3,10,37,8-12시,가을,북,N34,43,29,동,E127,42,48,국내,개항 및 진입수로,"여수항, 광양항 및 진입수로",제3대양호,1,864,"500~1,000톤미만",유조선,0,0,0,0,0
MP-2020-1297,무등록선박 운항저해사건,운항저해,2020,9,17,13,48,12-16시,가을,북,N34,43,14,동,E127,26,53,국내,남해영해,남해영해,무등록선박,1,1,1~2톤미만,수상레저기구,0,0,0,0,0
MP-2020-1296,어선 점보호 전복사건,전복,2020,9,7,18,3,16-20시,가을,북,N33,33,22,동,E126,44,22,국내,개항 및 진입수로,"제주항, 서귀포항",점보호,1,0.91,1톤미만,어선,0,0,0,0,0
MP-2020-1295,"어선 323대경호, 어선 제7황금호 충돌사건",충돌,2020,8,20,9,50,8-12시,여름,북,N33,24,57,동,E126,15,29,국내,남해영해,남해영해,제7황금호,2,28,25~30톤미만,어선,0,0,0,0,0
MP-2020-1295,"어선 323대경호, 어선 제7황금호 충돌사건",충돌,2020,8,20,9,50,8-12시,여름,북,N33,24,57,동,E126,15,29,국내,남해영해,남해영해,323대경호,1,48,30~50톤미만,어선,0,0,0,0,0
MP-2020-1294,"어선 제16명선호, 어선 제88화수호 충돌사건",충돌,2020,8,7,16,0,16-20시,여름,북,N33,38,0,동,E126,49,0,국내,남해영해,남해영해,제88화수호,2,9.77,5~10톤미만,어선,0,0,0,0,0
MP-2020-1294,"어선 제16명선호, 어선 제88화수호 충돌사건",충돌,2020,8,7,16,0,16-20시,여름,북,N33,38,0,동,E126,49,0,국내,남해영해,남해영해,제16명성호,1,69,50~100톤미만,어선,0,0,0,0,0
MP-2020-1293,무등록선박 기관손상사건,기관손상,2020,10,25,18,30,16-20시,가을,북,N34,36,47,동,E126,16,41,국내,서해영해,서해영해,무등록선박,1,0.5,1톤미만,수상레저기구,0,0,0,0,0
MP-2020-1291,어선 일조호 기관손상사건,기관손상,2020,10,16,5,0,4-8시,가을,북,N33,34,0,동,E126,37,0,국내,남해영해,남해영해,일조호,1,6.6,5~10톤미만,어선,0,0,0,0,0
MP-2020-1290,어선 제3동해호 기관손상사건,기관손상,2020,9,28,19,24,16-20시,가을,북,N33,35,0,동,E126,37,0,국내,남해영해,남해영해,제3동해호,1,4.7,3~5톤미만,어선,0,0,0,0,0
MP-2020-1289,어선 성해호/어선 제202광성호 충돌사건,충돌,2020,9,28,19,12,16-20시,가을,북,N34,21,57,동,E126,8,8,국내,서해영해,서해영해,제202광성호,2,44,30~50톤미만,어선,0,0,0,0,0
MP-2020-1289,어선 성해호/어선 제202광성호 충돌사건,충돌,2020,9,28,19,12,16-20시,가을,북,N34,21,57,동,E126,8,8,국내,서해영해,서해영해,성해호,1,49,30~50톤미만,어선,0,0,0,0,0
MP-2020-1288,어선 현대호 좌초사건,좌초,2020,9,17,5,8,4-8시,가을,북,N34,41,4,동,E127,42,19,국내,남해영해,남해영해,현대호,1,4.98,3~5톤미만,어선,0,0,0,0,0
MP-2020-1287,어선 대양호 추진축계손상사건,추진축계손상,2020,9,15,4,36,4-8시,가을,북,N33,29,0,동,E126,22,22,국내,남해영해,남해영해,대양호,1,6,5~10톤미만,어선,0,0,0,0,0
MP-2020-1286,어선 제3동해호 기관손상사건,기관손상,2020,9,13,18,38,16-20시,가을,북,N33,38,0,동,E126,43,0,국내,남해영해,남해영해,제3동해호,1,4.7,3~5톤미만,어선,0,0,0,0,0
MP-2020-1285,어선 덕진호 기관손상사건,기관손상,2020,9,11,11,20,8-12시,가을,북,N33,33,0,동,E125,52,0,국내,남해영해,남해영해,덕진호,1,4.2,3~5톤미만,어선,0,0,0,0,0
MP-2020-1284,어선 성운호 조타장치손상사건,조타장치손상,2020,8,19,5,30,4-8시,여름,북,N33,35,40,동,E126,42,50,국내,남해영해,남해영해,성운호,1,3,3~5톤미만,어선,0,0,0,0,0
MP-2020-1283,어선 선재호 부유물감김사건,부유물감김,2020,8,14,0,35,0-4시,여름,북,N33,34,0,동,E126,25,0,국내,남해영해,남해영해,선재호,1,3.3,3~5톤미만,어선,0,0,0,0,0
MP-2020-1282,낚시어선 골든리치호 기관손상사건,기관손상,2020,9,13,4,54,4-8시,가을,북,N34,30,45,동,E127,43,8,국내,남해영해,남해영해,골든리치호,1,9.77,5~10톤미만,어선,0,0,0,0,0
MP-2020-1281,어선 현대호 기관손상사건,기관손상,2020,9,4,19,23,16-20시,가을,북,N34,43,34,동,E127,44,7,국내,남해영해,남해영해,현대호,1,4.98,3~5톤미만,어선,0,0,0,0,0
MP-2020-1280,어선 동부호 기관손상사건,기관손상,2020,8,20,21,19,20-24시,여름,북,N33,19,0,동,E126,8,24,국내,남해영해,남해영해,동부호,1,3,3~5톤미만,어선,0,0,0,0,0
MP-2020-1278,어선 희성호 기관손상사건,기관손상,2020,9,28,18,25,16-20시,가을,북,N33,29,26,동,E126,15,23,국내,남해영해,남해영해,희성호,1,5.4,5~10톤미만,어선,0,0,0,0,0
MP-2020-1277,어선 2001신광호 기관손상사건,기관손상,2020,10,7,7,19,4-8시,가을,북,N33,6,32,동,E126,22,35,국내,남해영해,남해영해,2001신광호,1,4.1,3~5톤미만,어선,0,0,0,0,0
MP-2020-1276,어선 제11유진호 선원부상사건,안전사고,2020,10,16,14,58,12-16시,가을,북,N33,28,55,동,E126,55,58,국내,남해영해,남해영해,제11유진호,1,39,30~50톤미만,어선,0,0,0,1,1
MP-2020-1275,어선 한성호 기관손상사건,기관손상,2020,10,19,17,11,16-20시,가을,북,N33,15,0,동,E126,39,37,국내,남해영해,남해영해,한성호,1,4.26,3~5톤미만,어선,0,0,0,0,0
MP-2020-1274,모터보트 마리호 추진축계손상사건,추진축계손상,2020,10,21,15,51,12-16시,가을,북,N33,14,38,동,E126,34,20,국내,남해영해,남해영해,마리호,1,2.97,2~3톤미만,수상레저기구,0,0,0,0,0
MP-2020-1273,어선 은진호 선원부상사건,안전사고,2020,9,11,6,33,4-8시,가을,북,N34,19,15,동,E126,45,11,국내,남해영해,남해영해,은진호,1,0.75,1톤미만,어선,0,0,0,1,1
MP-2020-1272,어선 낙원호 기관손상사건,기관손상,2020,9,8,18,0,16-20시,가을,북,N33,25,0,동,E127,4,0,국내,남해영해,남해영해,낙원호,1,4.6,3~5톤미만,어선,0,0,0,0,0
MP-2020-1271,어선 부국호 기관손상사건,기관손상,2020,9,19,7,10,4-8시,가을,북,N33,14,31,동,E126,39,40,국내,남해영해,남해영해,부국호,1,3.6,3~5톤미만,어선,0,0,0,0,0
MP-2020-1270,기타선 천삼한일호 화재사건,화재,2020,9,23,18,5,16-20시,가을,북,N33,28,14,동,E126,55,30,국내,개항 및 진입수로,"제주항, 서귀포항",천삼한일호,1,52,50~100톤미만,기타선,0,0,0,0,0
MP-2020-1269,모터보트 팀블랙호 기관손상사건,기관손상,2020,9,25,10,37,8-12시,가을,북,N33,13,19,동,E126,28,45,국내,남해영해,남해영해,팀블랙호,1,1,1~2톤미만,수상레저기구,0,0,0,0,0
MP-2020-1268,모터보트 모비딕헌터호 기관손상사건,기관손상,2020,9,25,12,5,12-16시,가을,북,N33,14,0,동,E126,12,0,국내,남해영해,남해영해,모비딕헌터,1,2.9,2~3톤미만,수상레저기구,0,0,0,0,0
MP-2020-1267,어선 영남호 조타장치손상사건,조타장치손상,2020,8,15,5,50,4-8시,여름,북,N33,16,0,동,E126,42,38,국내,남해영해,남해영해,영남호,1,3.43,3~5톤미만,어선,0,0,0,0,0
MP-2020-1266,모터보트 범털개털호 기관손상사건 ,기관손상,2020,8,16,10,30,8-12시,여름,북,N33,12,15,동,E126,17,31,국내,남해영해,남해영해,범털개털호,1,1.96,1~2톤미만,수상레저기구,0,0,0,0,0
MP-2020-1265,모터보트 트라이엄프 기관손상사건,기관손상,2020,8,17,18,8,16-20시,여름,북,N33,12,28,동,E126,18,46,국내,남해영해,남해영해,트라이엄프,1,1.41,1~2톤미만,수상레저기구,0,0,0,0,0
MP-2020-1264,어선 우도피싱호 기관손상사건,기관손상,2020,8,19,8,40,8-12시,여름,북,N33,29,0,동,E126,56,0,국내,남해영해,남해영해,우도피싱호,1,4.95,3~5톤미만,어선,0,0,0,0,0
MP-2020-1263,모터보트 스쿠바라이프호 기관손상사건,기관손상,2020,8,20,11,21,8-12시,여름,북,N33,14,20,동,E126,32,40,국내,남해영해,남해영해,스쿠바라이프호,1,4.49,3~5톤미만,수상레저기구,0,0,0,0,0
MP-2020-1262,어선 찬미호 기관손상사건,기관손상,2020,8,21,19,44,16-20시,여름,북,N33,13,49,동,E126,38,15,국내,남해영해,남해영해,찬미호,1,2.99,2~3톤미만,어선,0,0,0,0,0
MP-2020-1261,낚시어선 진스타호 좌초사건,좌초,2020,11,20,8,12,8-12시,가을,북,N34,35,54,동,E127,30,34,국내,남해영해,남해영해,진스타호,1,9.77,5~10톤미만,어선,0,0,0,0,0
MP-2020-1260,예인선 선진호 기관손상사건,기관손상,2020,11,18,13,40,12-16시,가을,북,N34,48,34,동,E126,21,37,국내,서해영해,서해영해,선진호,1,131.12,100~500톤미만,예인선,0,0,0,0,0
MP-2020-1259,어선 제122금성호 양식장 접촉사건,접촉,2020,11,18,5,40,4-8시,가을,북,N34,55,8,동,E126,6,38,국내,서해영해,서해영해,제122금성호,1,84,50~100톤미만,어선,0,0,0,0,0
MP-2020-1258,"어선 72기산호, 어선 주연호 충돌사건",충돌,2020,10,15,14,40,12-16시,가을,북,N33,57,57,동,E126,35,26,국내,남해영해,남해영해,주연호,2,3,3~5톤미만,어선,0,0,0,0,0
MP-2020-1258,"어선 72기산호, 어선 주연호 충돌사건",충돌,2020,10,15,14,40,12-16시,가을,북,N33,57,57,동,E126,35,26,국내,남해영해,남해영해,제72기산호,1,9.77,5~10톤미만,어선,0,0,0,0,0
MP-2020-1257,어선 909민성호 화재사건,화재,2020,11,14,11,20,8-12시,가을,북,N33,14,20,동,E126,33,48,국내,개항 및 진입수로,"제주항, 서귀포항",909민성호,1,29,25~30톤미만,어선,0,0,0,0,0
MP-2020-1256,낚시어선 해룡호 기관손상사건,기관손상,2020,11,17,5,0,4-8시,가을,북,N33,30,27,동,E126,59,19,국내,남해영해,남해영해,해룡호,1,9.77,5~10톤미만,어선,0,0,0,0,0
MP-2020-1255,모터보트 여초호 기관손상사건,기관손상,2020,11,17,15,18,12-16시,가을,북,N33,23,0,동,E126,34,0,국내,남해영해,남해영해,여초호,1,1.16,1~2톤미만,수상레저기구,0,0,0,0,0
MP-2020-1254,어선 의성6호 침몰사건,침몰,2020,11,18,8,2,8-12시,가을,북,N34,22,42,동,E126,18,30,국내,개항 및 진입수로,기타개항,의성6호,1,1.38,1~2톤미만,어선,0,0,0,0,0
MP-2020-1253,세일링요트 불루피카소 부유물감김사건,부유물감김,2020,11,16,19,27,16-20시,가을,북,N34,33,4,동,E127,51,43,국내,남해영해,남해영해,블루피카소,1,5,5~10톤미만,수상레저기구,0,0,0,0,0
MP-2020-1252,어선 제207신광호 부유물감김사건,기관손상,2020,11,16,12,56,12-16시,가을,북,N34,40,0,동,E125,48,0,국내,서해영해,서해영해,제207신광호,1,7.93,5~10톤미만,어선,0,0,0,0,0
MP-2020-1250,예인선 문창호 침수사건,침수,2020,11,15,8,43,8-12시,가을,북,N34,50,53,동,E127,40,57,국내,개항 및 진입수로,"여수항, 광양항 및 진입수로",문창호,1,68,50~100톤미만,예인선,0,0,0,0,0
MP-2020-1249,어선 금화호 침몰사건,침몰,2020,11,16,7,56,4-8시,가을,북,N34,44,0,동,E127,44,23,국내,개항 및 진입수로,"여수항, 광양항 및 진입수로",금화호,1,3.06,3~5톤미만,어선,0,0,0,0,0
MP-2020-1248,모터보트 동성호 기관손상사건,기관손상,2020,11,15,13,11,12-16시,가을,북,N33,56,0,동,E126,18,0,국내,남해영해,남해영해,동성호,1,2.15,2~3톤미만,수상레저기구,0,0,0,0,0
MP-2020-1247,어선 경덕호 기관손상사건,기관손상,2020,11,16,5,30,4-8시,가을,북,N33,24,55,동,E126,14,58,국내,남해영해,남해영해,경덕호,1,7.93,5~10톤미만,어선,0,0,0,0,0
MP-2020-1246,세일링요트 천지연호 양식장 접촉사건,접촉,2020,11,15,17,57,16-20시,가을,북,N34,18,21,동,E126,49,26,국내,남해영해,남해영해,천지연호,1,3.9,3~5톤미만,수상레저기구,0,0,0,0,0
MP-2020-1245,낚시어선 오성호 좌초사건,좌초,2020,11,15,5,13,4-8시,가을,북,N34,40,13,동,E127,42,48,국내,남해영해,남해영해,오성호,1,2.3,2~3톤미만,어선,0,0,0,5,5
MP-2020-1244,"어선 요시호마루3, 선명미상 중국어선 충돌사건",충돌,2020,11,15,5,45,4-8시,가을,북,N34,48,0,동,E125,6,0,국내,서해영해,서해영해,요시호마루3,1,324,100~500톤미만,어선,0,0,0,0,0
